user_id,pratilipi_id,category_name,predicted_id,predicted_cat,jac_score,cat_jac_score
5506791951528469,"[1377786228163186, 1377786228163186, 1377786228163186, 1377786224137619, 1377786224137619, 1377786224137619, 1377786228163307, 1377786228163307, 1377786228163307, 1377786228163282]","['novels', 'action-and-adventure', 'romance', 'action-and-adventure', 'novels', 'romance', 'romance', 'action-and-adventure', 'novels', 'action-and-adventure', 'romance', 'novels', 'novels', 'action-and-adventure', 'romance', 'novels', 'romance', 'action-and-adventure']","[1377786225114498, 1377786225108713, 1377786225885994, 1377786220979563, 1377786228163213, 1377786223667411, 1377786228057493, 1377786228152919, 1377786224509081, 1377786228316573]","['novels', 'suspense', 'social', 'action-and-adventure', 'webseries', 'family', 'Pratilipi-kalamkar-samman', 'romance']",0.0,0.375
5506791951531590,"[1377786226959001, 1377786226959001, 1377786226959001, 1377786226115192, 1377786226115192, 1377786226115192, 1377786226377047, 1377786226377047, 1377786226377047]","['action-and-adventure', 'novels', 'romance', 'romance', 'action-and-adventure', 'novels', 'romance', 'suspense', 'action-and-adventure']","[1377786225119524, 1377786217876044, 1377786225516216, 1377786217821905, 1377786225432147, 1377786225091444, 1377786225081267, 1377786225150328, 1377786225315514, 1377786225451196]","['shortstories', 'novels', 'women', 'social', 'action-and-adventure', 'Indiawale', 'family', 'romance', 'politics']",0.0,0.3
5506791951535403,"[1377786222714253, 1377786228288921, 1377786228288921, 1377786228336060, 1377786228336060, 1377786228336060, 1377786227515897, 1377786227515897, 1377786227515897]","['romance', 'shortstories', 'romance', 'suspense', 'novels', 'romance', 'novels', 'webseries', 'romance']","[1377786228201879, 1377786226491525, 1377786225807047, 1377786224126953, 1377786226505457, 1377786228345809, 1377786227938322, 1377786220635767, 1377786227458392, 1377786226684088]","['shortstories', 'novels', 'life', 'social', 'action-and-adventure', 'family', 'romance', 'Pratilipi-Awards-Hindi']",0.0,0.3
5506791951550902,"[1377786222174286, 1377786222174286, 1377786222174286, 1377786222190229, 1377786222190229, 1377786222190229, 1377786222199956, 1377786222199956, 1377786222199956, 1377786222211667]","['social', 'romance', 'action-and-adventure', 'action-and-adventure', 'social', 'romance', 'social', 'romance', 'action-and-adventure', 'romance', 'social', 'action-and-adventure', 'social', 'romance', 'action-and-adventure', 'action-and-adventure', 'romance', 'social']","[1377786222018241, 1377786222092040, 1377786222106156, 1377786225229997, 1377786221986254, 1377786222078252, 1377786221958548, 1377786222131739, 1377786215530301, 1377786220026558]","['shortstories', 'moral-inspiring', 'suspense', 'social', 'action-and-adventure', 'webseries', 'romance', 'horror']",0.0,0.375
5506791951557884,"[1377786226072984, 1377786226098878, 1377786226140691, 1377786228148519, 1377786228148519, 1377786228148519, 1377786228086947, 1377786228086947, 1377786228086947, 1377786228018712]","['romance', 'romance', 'romance', 'entertainment', 'romance', 'action-and-adventure', 'action-and-adventure', 'romance', 'entertainment', 'entertainment', 'romance', 'action-and-adventure']","[1377786227273475, 1377786228287206, 1377786225807047, 1377786226002697, 1377786217837225, 1377786227488784, 1377786228287380, 1377786228326710, 1377786228290327, 1377786228244062]","['entertainment', 'swahindi2', 'novels', 'women', 'fantasy', 'social', 'action-and-adventure', 'family', 'romance', 'Pratilipi-Awards-Hindi']",0.0,0.3
5506791951558992,"[1377786220425452, 1377786220425452, 1377786220425452, 1377786220454276, 1377786220454276, 1377786220454276, 1377786220535993, 1377786220535993, 1377786220535993]","['entertainment', 'family', 'romance', 'romance', 'family', 'entertainment', 'family', 'romance', 'entertainment']","[1377786227237792, 1377786227087266, 1377786224266890, 1377786216079658, 1377786223443788, 1377786217863147, 1377786222400686, 1377786222446931, 1377786223589238, 1377786227264702]","['entertainment', 'swahindi2', 'novels', 'women', 'moral-inspiring', 'suspense', 'life', 'social', 'action-and-adventure', 'family', 'romance']",0.0,0.2727272727272727
5506791951574579,"[1377786227605901, 1377786227605901, 1377786227605901, 1377786222878460, 1377786222878460, 1377786224797510, 1377786224797510, 1377786224797510]","['novels', 'romance', 'family', 'novels', 'romance', 'romance', 'politics', 'suspense']","[1377786225910276, 1377786226197900, 1377786228166702, 1377786223772655, 1377786228362419, 1377786225727159, 1377786226396217, 1377786228206940, 1377786228362909, 1377786225818111]","['entertainment', 'shortstories', 'swahindi2', 'drama', 'novels', 'suspense', 'webseries', 'family', 'romance']",0.0,0.4
5506791951577102,"[1377786227615905, 1377786227615905, 1377786227615905, 1377786227601501, 1377786227601501, 1377786227601501, 1377786228274251, 1377786228274251, 1377786228274251, 1377786228182392]","['novels', 'romance', 'swahindi2', 'romance', 'swahindi2', 'novels', 'novels', 'swahindi2', 'romance', 'romance', 'swahindi2', 'novels', 'swahindi2', 'novels', 'romance', 'swahindi2', 'novels', 'romance']","[1377786227377824, 1377786227321510, 1377786227524007, 1377786227535398, 1377786227288619, 1377786227240653, 1377786227412526, 1377786227355824, 1377786227439859, 1377786227397019]","['novels', 'swahindi2', 'romance']",0.0,1.0
5506791951577787,"[1377786228178562, 1377786228178562, 1377786228178562, 1377786228222257, 1377786228222257, 1377786228222257, 1377786228247183, 1377786228247183, 1377786228247183, 1377786228212545]","['novels', 'romance', 'suspense', 'novels', 'romance', 'suspense', 'suspense', 'crime', 'Serieswriting', 'suspense', 'Serieswriting', 'crime', 'suspense', 'crime', 'Serieswriting', 'action-and-adventure', 'romance', 'suspense']","[1377786227293733, 1377786228216844, 1377786228246991, 1377786227490964, 1377786228199445, 1377786227510261, 1377786220635767, 1377786222285240, 1377786228272281, 1377786228223295]","['swahindi2', 'novels', 'life', 'suspense', 'action-and-adventure', 'webseries', 'Serieswriting', 'romance']",0.0,0.5555555555555556
5506791951583076,"[1377786223327056, 1377786223327056, 1377786223327056, 1377786223349828, 1377786223349828, 1377786223349828]","['novels', 'family', 'romance', 'family', 'novels', 'romance']","[1377786223293762, 1377786223204419, 1377786223174021, 1377786223283177, 1377786223223881, 1377786223194712, 1377786223262256, 1377786223273137, 1377786223242482, 1377786223216120]","['novels', 'family', 'romance']",0.0,1.0
5506791951586336,"[1377786226816959, 1377786226816959, 1377786226816959, 1377786226822976, 1377786226822976, 1377786226822976, 1377786226829666, 1377786226829666, 1377786226829666, 1377786226840561]","['suspense', 'romance', 'crime', 'suspense', 'romance', 'crime', 'romance', 'suspense', 'crime', 'crime', 'romance', 'suspense', 'suspense', 'crime', 'romance', 'crime', 'romance', 'suspense', 'romance', 'suspense', 'crime']","[1377786217787968, 1377786226743235, 1377786218707557, 1377786220112200, 1377786222466926, 1377786226966961, 1377786217787986, 1377786219776026, 1377786217793819, 1377786227209469]","['entertainment', 'experiences-and-memories', 'novels', 'suspense', 'action-and-adventure', 'romance', 'horror']",0.0,0.25
5506791951592167,"[1377786224878456, 1377786224878456, 1377786224878456, 1377786224882500, 1377786224882500, 1377786224882500, 1377786225059384, 1377786225059384, 1377786225059384, 1377786225035799]","['suspense', 'webseries', 'fantasy', 'suspense', 'webseries', 'fantasy', 'webseries', 'fantasy', 'suspense', 'webseries', 'suspense', 'fantasy', 'suspense', 'webseries', 'fantasy', 'suspense', 'webseries', 'fantasy']","[1377786216043264, 1377786227087266, 1377786216079658, 1377786224546254, 1377786224403731, 1377786219936852, 1377786224207575, 1377786216089657, 1377786227252698, 1377786219575005]","['shortstories', 'novels', 'fantasy', 'moral-inspiring', 'suspense', 'social', 'action-and-adventure', 'family', 'romance', 'horror']",0.0,0.18181818181818182
5506791951594824,"[1377786226018370, 1377786226018370, 1377786226018370, 1377786226203685, 1377786226203685, 1377786226203685, 1377786226260941, 1377786226260941, 1377786226260941, 1377786226438471]","['suspense', 'action-and-adventure', 'romance', 'action-and-adventure', 'suspense', 'romance', 'action-and-adventure', 'romance', 'suspense', 'suspense', 'action-and-adventure', 'romance', 'suspense', 'action-and-adventure', 'romance', 'suspense', 'romance', 'action-and-adventure']","[1377786224137825, 1377786224561414, 1377786224266890, 1377786224428843, 1377786225467283, 1377786223909012, 1377786224499703, 1377786224239443, 1377786220635767, 1377786217691710]","['entertainment', 'life', 'suspense', 'action-and-adventure', 'romance']",0.0,0.6
5506791951597538,"[1377786226281797, 1377786226281797, 1377786226435033, 1377786226435033, 1377786228279015, 1377786228279015, 1377786228279015, 1377786228151417, 1377786228151417, 1377786228151417]","['comedy', 'romance', 'romance', 'comedy', 'comedy', 'romance', 'swahindi2', 'comedy', 'romance', 'swahindi2', 'comedy', 'romance', 'swahindi2', 'comedy', 'romance', 'comedy', 'romance', 'romance', 'suspense', 'swahindi2']","[1377786227293733, 1377786225381703, 1377786225411241, 1377786227562220, 1377786225381677, 1377786227488784, 1377786225949301, 1377786220635767, 1377786225588601, 1377786225929597]","['entertainment', 'shortstories', 'life', 'suspense', 'social', 'action-and-adventure', 'romance']",0.0,0.2222222222222222
5506791951601727,"[1377786225799914, 1377786225799914, 1377786225799914, 1377786225812706, 1377786225812706, 1377786225812706, 1377786225838060, 1377786225838060, 1377786225838060, 1377786225863598]","['family', 'romance', 'drama', 'family', 'romance', 'drama', 'romance', 'family', 'drama', 'drama', 'romance', 'family', 'romance', 'family', 'drama', 'romance', 'drama', 'family', 'romance', 'drama', 'family', 'family', 'drama', 'romance', 'romance', 'drama', 'family']","[1377786222501634, 1377786224005124, 1377786223460524, 1377786222519757, 1377786217829713, 1377786222887091, 1377786222551860, 1377786225702105, 1377786222805659, 1377786225629246]","['drama', 'novels', 'suspense', 'social', 'action-and-adventure', 'family', 'romance']",0.0,0.42857142857142855
5506791951616300,"[1377786223293935, 1377786223293935, 1377786223293935, 1377786223302818, 1377786223302818, 1377786223302818, 1377786223313974, 1377786223313974, 1377786223313974, 1377786223328257]","['novels', 'romance', 'social', 'novels', 'social', 'romance', 'romance', 'novels', 'social', 'novels', 'social', 'romance', 'romance', 'novels', 'social', 'social', 'romance', 'novels', 'social', 'novels', 'romance', 'romance', 'social', 'novels', 'romance', 'social', 'novels', 'novels', 'social', 'romance', 'novels', 'romance', 'social']","[1377786227087266, 1377786217837225, 1377786217917129, 1377786223004107, 1377786225871308, 1377786227511278, 1377786223057238, 1377786222285240, 1377786222025563, 1377786227361599]","['entertainment', 'short-story-challenge', 'novels', 'women', 'fantasy', 'suspense', 'social', 'action-and-adventure', 'webseries', 'family', 'romance']",0.0,0.2727272727272727
5506791951617056,"[1377786228137119, 1377786228137119, 1377786228137119, 1377786228271734, 1377786228271734, 1377786228271734, 1377786228354129, 1377786228354129, 1377786228354129, 1377786228356318]","['swahindi2', 'romance', 'suspense', 'swahindi2', 'suspense', 'romance', 'entertainment', 'romance', 'family', 'entertainment', 'romance', 'family']","[1377786218200517, 1377786222301160, 1377786217829713, 1377786226961393, 1377786220451091, 1377786228027476, 1377786222285240, 1377786227838812, 1377786227918397, 1377786227092664]","['entertainment', 'swahindi2', 'drama', 'novels', 'women', 'life', 'suspense', 'social', 'action-and-adventure', 'webseries', 'family', 'comedy', 'romance']",0.0,0.38461538461538464
5506791951618976,"[1377786226442575, 1377786226442575, 1377786226442575, 1377786226458482, 1377786226458482, 1377786226458482, 1377786226471435, 1377786226471435, 1377786226471435, 1377786226471436]","['family', 'romance', 'suspense', 'family', 'romance', 'suspense', 'suspense', 'romance', 'family', 'family', 'romance', 'suspense', 'romance', 'suspense', 'family', 'suspense', 'romance', 'family', 'suspense', 'romance', 'family', 'romance', 'suspense', 'family', 'romance', 'suspense', 'family']","[1377786225967203, 1377786222301160, 1377786226216745, 1377786224490701, 1377786226242637, 1377786226961393, 1377786228269106, 1377786226184444, 1377786226370942, 1377786226430655]","['drama', 'novels', 'women', 'life', 'suspense', 'social', 'webseries', 'family', 'comedy', 'romance']",0.0,0.3
5506791951637073,"[1377786228232912, 1377786228232912, 1377786228232912, 1377786218649650, 1377786228269590, 1377786228269590, 1377786228269590, 1377786228292784, 1377786228292784, 1377786228292784]","['novels', 'family', 'romance', 'romance', 'suspense', 'romance', 'novels', 'romance', 'novels', 'social']","[1377786227273475, 1377786222301160, 1377786228245144, 1377786228253938, 1377786228292754, 1377786228278968, 1377786228274393, 1377786228287034, 1377786228273978, 1377786228236701]","['swahindi2', 'drama', 'novels', 'suspense', 'webseries', 'Indiawale', 'comedy', 'romance', 'Pratilipi-Awards-Hindi', 'horror', 'relegion-and-spiritual']",0.0,0.23076923076923078
5506791951640845,"[1377786226644142, 1377786226644142, 1377786226667757, 1377786226667757, 1377786226721734, 1377786226721734, 1377786226780293, 1377786226780293, 1377786226810355, 1377786226810355]","['romance', 'novels', 'novels', 'romance', 'romance', 'novels', 'novels', 'romance', 'novels', 'romance', 'romance', 'novels', 'romance', 'novels']","[1377786226371875, 1377786226250595, 1377786225874569, 1377786217837225, 1377786226404203, 1377786227380556, 1377786225970413, 1377786225986127, 1377786226041428, 1377786226230871]","['social', 'novels', 'women', 'romance']",0.0,0.5
5506791951647667,"[1377786223707187, 1377786223707187, 1377786223707187, 1377786223726556, 1377786223726556, 1377786223726556, 1377786224112408, 1377786224112408, 1377786224112408, 1377786224389022]","['social', 'romance', 'novels', 'social', 'romance', 'novels', 'novels', 'romance', 'social', 'novels', 'romance', 'social', 'romance', 'social', 'novels', 'social', 'romance', 'novels', 'romance', 'novels', 'social', 'social', 'romance', 'novels', 'novels', 'romance', 'social', 'social', 'romance', 'novels', 'social', 'romance', 'novels', 'social', 'romance', 'novels', 'novels', 'romance', 'social']","[1377786226435231, 1377786217875681, 1377786227338788, 309541902915272, 1377786219907759, 1377786226396787, 1377786216533590, 1377786215835352, 1377786227340443, 1377786227061823]","['shortstories', 'detective', 'crime', 'moral-inspiring', 'suspense', 'social', 'action-and-adventure', 'family', 'romance', 'horror']",0.0,0.18181818181818182
5506791951665297,"[1377786228200766, 1377786228200766, 1377786228200766, 1377786228200586, 1377786228200586, 1377786228200586]","['romance', 'entertainment', 'swahindi2', 'swahindi2', 'entertainment', 'romance']","[1377786228185376, 1377786228287206, 1377786227577670, 1377786228237359, 1377786228073914, 1377786220635767, 1377786217996376, 1377786228240538, 1377786228262109, 1377786228244062]","['novels', 'fantasy', 'life', 'suspense', 'action-and-adventure', 'Serieswriting', 'family', 'romance']",0.0,0.1
5506791951667832,"[1377786228239268, 1377786228239268, 1377786228239268, 1377786228121291, 1377786228121291, 1377786228121291, 1377786228071110, 1377786228071110, 1377786228071110, 1377786221742450]","['life', 'fantasy', 'romance', 'fantasy', 'romance', 'life', 'life', 'fantasy', 'romance', 'moral-inspiring', 'mythology', 'life', 'moral-inspiring', 'mythology', 'life']","[1377786226856963, 1377786224984389, 1377786227433038, 1377786227179600, 1377786225399285, 1377786227274837, 1377786217731381, 1377786226184952, 1377786227091769, 1377786228119230]","['women', 'fantasy', 'life', 'mythology', 'family', 'romance']",0.0,0.5714285714285714
5506791951671651,"[1377786228193614, 1377786228193614, 1377786228193614, 1377786227833228, 1377786227833228, 1377786227833228, 1377786227948817, 1377786227948817, 1377786227982072, 1377786227982072]","['family', 'novels', 'romance', 'entertainment', 'romance', 'novels', 'romance', 'novels', 'novels', 'romance', 'romance', 'novels', 'romance', 'novels', 'romance', 'novels']","[1377786228279608, 1377786227273475, 1377786225807047, 1377786217837225, 1377786224266890, 1377786228255123, 1377786217996376, 1377786228360889, 1377786227963290, 1377786228244062]","['novels', 'women', 'fantasy', 'suspense', 'social', 'action-and-adventure', 'family', 'romance', 'Pratilipi-Awards-Hindi']",0.0,0.3
5506791951672154,"[1377786226692618, 1377786226692618, 1377786226692618, 1377786226692618, 1377786226755892, 1377786226755892, 1377786226755892, 1377786226755892, 1377786226782939, 1377786226782939]","['suspense', 'entertainment', 'romance', 'social', 'suspense', 'entertainment', 'romance', 'social', 'romance', 'suspense', 'social', 'entertainment', 'social', 'suspense', 'entertainment', 'romance', 'social', 'suspense', 'entertainment', 'romance', 'romance', 'entertainment', 'suspense', 'social', 'entertainment', 'romance', 'suspense', 'social', 'suspense', 'romance', 'entertainment', 'social', 'social', 'suspense', 'entertainment', 'romance']","[1377786225917762, 1377786225847235, 1377786226049591, 1377786225900487, 1377786222301160, 1377786225782030, 1377786225870517, 1377786225932981, 1377786226036119, 1377786225959835]","['entertainment', 'drama', 'suspense', 'social', 'webseries', 'comedy', 'romance']",0.0,0.5714285714285714
5506791951676392,"[1377786228172971, 1377786228172971, 1377786228172971, 1377786228173069, 1377786228173069, 1377786228173069, 1377786228173190, 1377786228173190, 1377786228173190, 1377786228184553]","['erotica', 'swahindi2', 'romance', 'romance', 'erotica', 'swahindi2', 'swahindi2', 'erotica', 'romance', 'erotica', 'swahindi2', 'romance', 'romance', 'swahindi2', 'erotica', 'swahindi2', 'erotica', 'romance', 'swahindi2', 'romance', 'erotica', 'swahindi2', 'erotica', 'romance', 'erotica', 'romance', 'swahindi2', 'erotica', 'swahindi2', 'romance', 'swahindi2', 'romance', 'erotica', 'romance', 'swahindi2', 'erotica', 'swahindi2', 'erotica', 'romance', 'swahindi2', 'erotica', 'romance', 'romance', 'erotica', 'swahindi2', 'swahindi2', 'romance', 'erotica', 'erotica', 'swahindi2', 'romance', 'swahindi2', 'romance', 'erotica', 'swahindi2', 'romance', 'erotica', 'erotica', 'romance', 'swahindi2']","[1377786227266592, 1377786228121378, 1377786227315588, 1377786228126630, 1377786228049705, 1377786227400589, 1377786227085426, 1377786227347543, 1377786228157977, 1377786227263483]","['romance', 'swahindi2', 'erotica']",0.0,1.0
5506791951677026,"[1377786228275272, 1377786228275272, 1377786228275272, 1377786227958653, 1377786227958653, 1377786227958653]","['entertainment', 'romance', 'action-and-adventure', 'women', 'romance', 'action-and-adventure']","[1377786227862400, 1377786225807047, 1377786217837225, 1377786224126953, 1377786226961393, 1377786217829713, 1377786228253938, 1377786228278968, 1377786228257498, 1377786228253116]","['shortstories', 'drama', 'novels', 'women', 'life', 'social', 'action-and-adventure', 'webseries', 'Indiawale', 'family', 'romance']",0.0,0.25
5506791951685260,"[1377786228222257, 1377786228222257, 1377786228222257, 1377786228354874, 1377786228354874, 1377786228354874, 1377786226471436, 1377786226471436, 1377786226471436, 1377786226634663]","['novels', 'romance', 'suspense', 'novels', 'action-and-adventure', 'romance', 'romance', 'suspense', 'family', 'family', 'suspense', 'romance', 'romance', 'suspense', 'family', 'family', 'suspense', 'romance', 'family', 'romance', 'suspense', 'suspense', 'romance', 'family', 'suspense', 'family', 'romance']","[1377786226393729, 1377786225967203, 1377786226216745, 1377786226264202, 1377786226242637, 1377786226057072, 1377786226961393, 1377786226184444, 1377786226370942, 1377786226430655]","['women', 'life', 'suspense', 'social', 'family', 'romance']",0.0,0.375
5506791951691032,"[1377786224151892, 1377786224151892, 1377786224151892, 1377786224152386, 1377786224152386, 1377786224152386]","['romance', 'action-and-adventure', 'murder-mystery', 'romance', 'action-and-adventure', 'murder-mystery']","[1377786224570979, 1377786226194054, 1377786222274911, 1377786217837225, 1377786220979563, 1377786222287981, 1377786222200270, 1377786219313170, 1377786222212701, 1377786222680511]","['murder-mystery', 'women', 'suspense', 'social', 'action-and-adventure', 'romance', 'detective']",0.0,0.42857142857142855
5506791951702824,"[1377786226029578, 1377786226029578, 1377786226029578, 1377786226068374, 1377786226068374, 1377786226068374, 1377786226133364, 1377786226133364, 1377786226133364, 1377786226425885]","['novels', 'family', 'romance', 'novels', 'family', 'romance', 'novels', 'family', 'romance', 'family', 'romance', 'novels']","[1377786225807047, 1377786225982252, 1377786225937038, 1377786228042960, 1377786226961393, 1377786220451091, 1377786228312443, 1377786223197372, 1377786225923102, 1377786222680511]","['entertainment', 'novels', 'women', 'murder-mystery', 'life', 'social', 'family', 'romance', 'detective']",0.0,0.3333333333333333
5506791951703178,"[1377786226455388, 1377786226455388, 1377786226455388, 1377786226455506, 1377786226455506, 1377786226455506]","['action-and-adventure', 'romance', 'suspense', 'action-and-adventure', 'romance', 'suspense']","[1377786226257477, 1377786222717642, 1377786223708012, 1377786226370156, 1377786226277936, 1377786228363893, 1377786227177657, 1377786225617213, 1377786226455388, 1377786215530301]","['moral-inspiring', 'life', 'suspense', 'social', 'action-and-adventure', 'romance']",0.09090909090909091,0.5
5506791951711250,"[1377786226992945, 1377786226992945, 1377786226992945, 1377786227006033, 1377786227006033, 1377786227006033, 1377786227022214, 1377786227022214, 1377786227022214, 1377786227122591]","['romance', 'drama', 'suspense', 'suspense', 'romance', 'drama', 'drama', 'romance', 'suspense', 'suspense', 'drama', 'romance']","[1377786227237792, 1377786224266890, 1377786223443788, 1377786225847309, 1377786226961393, 1377786217829713, 1377786220635767, 1377786216555448, 1377786228360889, 1377786227851639]","['entertainment', 'swahindi2', 'novels', 'women', 'life', 'suspense', 'social', 'action-and-adventure', 'family', 'comedy', 'romance']",0.0,0.16666666666666666
5506791951736843,"[1377786228222257, 1377786228222257, 1377786228222257]","['suspense', 'romance', 'novels']","[1377786228178562, 1377786228279608, 1377786228273636, 1377786228287206, 1377786228023913, 1377786228291116, 1377786228222257, 1377786228271510, 1377786228278968, 1377786228018332]","['swahindi2', 'novels', 'fantasy', 'suspense', 'Indiawale', 'family', 'romance']",0.1,0.42857142857142855
5506791951751269,"[1377786222853543, 1377786222853543, 1377786222853543]","['romance', 'family', 'novels']","[1377786227087266, 1377786217837225, 1377786216079658, 1377786217863147, 1377786228257963, 1377786228358347, 1377786227511278, 1377786222464947, 1377786228271510, 1377786224826652]","['swahindi2', 'short-story-challenge', 'novels', 'women', 'fantasy', 'moral-inspiring', 'suspense', 'social', 'action-and-adventure', 'family', 'romance']",0.0,0.2727272727272727
5506791951752136,"[1377786227000745, 1377786227000745, 1377786227000745, 1377786227082965, 1377786227082965, 1377786227082965, 1377786227146554, 1377786227146554, 1377786227146554, 1377786227268464]","['novels', 'romance', 'suspense', 'suspense', 'romance', 'novels', 'novels', 'romance', 'suspense', 'novels', 'suspense', 'romance', 'romance', 'novels', 'suspense', 'novels', 'suspense', 'romance']","[1377786218605986, 1377786221546530, 1377786226630533, 1377786226576325, 1377786220112200, 1377786226773519, 1377786226689455, 1377786228269106, 1377786228282194, 1377786226876596]","['entertainment', 'shortstories', 'novels', 'moral-inspiring', 'suspense', 'action-and-adventure', 'family', 'romance']",0.0,0.375
5506791951759125,"[1377786226499096, 1377786226499096, 1377786226499096, 1377786226527892, 1377786226527892, 1377786226527892, 1377786226554162, 1377786226554162, 1377786226554162, 1377786226581339]","['Horror-Marathon', 'horror', 'romance', 'suspense', 'Horror-Marathon', 'horror', 'horror', 'suspense', 'Horror-Marathon', 'suspense', 'horror', 'Horror-Marathon', 'suspense', 'Horror-Marathon', 'horror', 'Horror-Marathon', 'horror', 'suspense', 'Horror-Marathon', 'horror', 'suspense', 'romance', 'Horror-Marathon', 'horror']","[1377786223351488, 1377786226434112, 1377786218707557, 1377786226075119, 1377786226966961, 1377786226459319, 1377786215809721, 1377786217139386, 1377786227209469, 1377786215499135]","['experiences-and-memories', 'novels', 'Horror-Marathon', 'romance', 'horror']",0.0,0.5
5506791951760178,"[1377786228108047, 1377786228108047, 1377786228214407, 1377786228214407, 1377786228259240, 1377786228259240, 1377786225814739]","['swahindi2', 'romance', 'swahindi2', 'romance', 'swahindi2', 'romance', 'romance']","[1377786227849987, 1377786228361476, 1377786228285481, 1377786228063531, 1377786228141775, 1377786227998676, 1377786228318197, 1377786227458392, 1377786227784572, 1377786217993278]","['swahindi2', 'novels', 'women', 'suspense', 'Serieswriting', 'premkamahina', 'family', 'romance', 'Pratilipi-Awards-Hindi']",0.0,0.2222222222222222
5506791951763954,"[1377786228355394, 1377786228355394, 1377786228355394, 1377786228342420, 1377786228342420, 1377786228342420, 1377786228281720, 1377786228281720, 1377786228222257, 1377786228222257]","['swahindi2', 'romance', 'action-and-adventure', 'Indiawale', 'novels', 'romance', 'novels', 'romance', 'novels', 'suspense', 'romance', 'romance', 'family', 'action-and-adventure', 'novels', 'family', 'romance', 'romance', 'swahindi2', 'action-and-adventure', 'romance', 'swahindi2', 'action-and-adventure']","[1377786227087266, 1377786225201378, 1377786222889160, 1377786225434990, 1377786225264725, 1377786217996376, 1377786225311419, 1377786227438429, 1377786227264702, 1377786225623455]","['entertainment', 'novels', 'action-and-adventure', 'family', 'romance']",0.0,0.5
5506791951768319,"[1377786228211622, 1377786228211622, 1377786228211622, 1377786228226604, 1377786228226604, 1377786228226604, 1377786228349908, 1377786228349908, 1377786228349908, 1377786228347891]","['social', 'women', 'novels', 'family', 'entertainment', 'romance', 'family', 'novels', 'romance', 'drama', 'entertainment', 'romance', 'social', 'swahindi2', 'romance', 'romance', 'family', 'Pratilipi-kalamkar-samman']","[1377786224186208, 1377786225114498, 1377786228244610, 1377786227293733, 1377786222301160, 1377786220112200, 1377786226773519, 1377786220635767, 1377786226738715, 1377786216474140]","['entertainment', 'swahindi2', 'drama', 'novels', 'life', 'suspense', 'erotica', 'social', 'action-and-adventure', 'webseries', 'family', 'comedy', 'romance', 'relegion-and-spiritual']",0.0,0.4375
5506791951768994,"[1377786228187971, 1377786228187971, 1377786228187971, 1377786228081623, 1377786228081623, 1377786228081623, 1377786227997704, 1377786227997704, 1377786227997704]","['comedy', 'action-and-adventure', 'romance', 'action-and-adventure', 'comedy', 'romance', 'novels', 'romance', 'fantasy']","[1377786227997000, 1377786228322121, 1377786228041576, 1377786227488784, 1377786228183188, 1377786227790965, 1377786228312376, 1377786228280763, 1377786227903708, 1377786228237566]","['entertainment', 'shortstories', 'swahindi2', 'novels', 'action-and-adventure', 'premkamahina', 'Serieswriting', 'Rashtriya', 'comedy', 'romance']",0.0,0.36363636363636365
5506791951782250,"[1377786225924536, 1377786225924536, 1377786225924536, 1377786225972867, 1377786225972867, 1377786225972867, 1377786225988305, 1377786225988305, 1377786225988305, 1377786226101389]","['life', 'family', 'romance', 'romance', 'family', 'life', 'romance', 'family', 'life', 'life', 'romance', 'family', 'family', 'life', 'romance', 'romance', 'life', 'family', 'life', 'family', 'romance', 'family', 'life', 'romance', 'life', 'romance', 'family', 'family', 'life', 'romance', 'romance', 'life', 'family', 'romance', 'life', 'family', 'romance', 'family', 'life', 'life', 'romance', 'family']","[1377786224683938, 1377786225888650, 1377786224850318, 1377786225083445, 1377786217713083, 1377786222285240, 1377786224716219, 1377786225418748, 1377786224730334, 1377786224768927]","['novels', 'women', 'life', 'webseries', 'family', 'romance']",0.0,0.5
5506791951793132,"[1377786226520537, 1377786226520537, 1377786226520537, 1377786226547396, 1377786226547396, 1377786226547396, 1377786226577982, 1377786226577982, 1377786226577982, 1377786226642433]","['family', 'romance', 'social', 'romance', 'social', 'family', 'social', 'family', 'romance', 'family', 'romance', 'social', 'social', 'romance', 'family', 'romance', 'social', 'family', 'romance', 'social', 'family', 'family', 'romance', 'social']","[1377786225114498, 1377786225900356, 1377786222301160, 1377786225966250, 1377786226229456, 1377786228269106, 1377786225909106, 1377786228361430, 1377786226113374, 1377786226000575]","['drama', 'social', 'webseries', 'family', 'comedy', 'romance']",0.0,0.5
5506791951797218,"[1377786224906449, 1377786224906449, 1377786224949832, 1377786224949832, 1377786224961508, 1377786224961508]","['family', 'romance', 'romance', 'family', 'family', 'romance']","[1377786226082755, 1377786227273475, 1377786225807047, 1377786222301160, 1377786226548430, 1377786226961393, 1377786228269106, 1377786224871415, 1377786224753277, 1377786224817823]","['drama', 'novels', 'women', 'life', 'suspense', 'social', 'action-and-adventure', 'webseries', 'family', 'comedy', 'romance', 'Pratilipi-Awards-Hindi']",0.0,0.16666666666666666
